Vrid,id,Vstatus,sex,race,race_other,hispanic,age_weight,income_weight,race_weight,flag,weight
756,C2061464011,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3207404967342493
757,C2061464238,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
758,C2061470437,Complete,Male,White,"",No,18-34,35-50K,White,0,1.376874672726078
759,C2061471031,Complete,Male,White,"",No,55+,25-35K,White,0,0.5209854361143753
760,C2061473552,Complete,Female,Asian,"",No,18-34,100-150K,Not white or Hispanic,0,1.1694772574501386
761,C2061479726,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
762,C2061482573,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
763,C2061483313,Complete,Male,White,"",No,18-34,50-75K,White,1,1.3207404967342493
764,C2061487449,Complete,Male,Black/African-American,"",Yes,35-54,50-75K,Hispanic,1,2.2192111347658603
765,C2061489928,Complete,Male,White,"",No,18-34,50-75K,White,0,1.3207404967342493
766,C2061498209,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
767,C2061505409,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
768,C2061505754,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
769,C2061509113,Complete,Female,White,"",No,55+,35-50K,White,2,0.5263124013008501
770,C2061514275,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
771,C2061522239,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
772,C2061533590,Partial,,,"",,,,,0,1
773,C2061534055,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
774,C2061534738,Disqualified,Male,White,"",No,18-34,75-100K,White,0,1.515959492888191
775,C2061537232,Complete,Male,White,"",No,55+,50-75K,White,1,0.7402142688632938
776,C2061539498,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
777,C2061555747,Complete,Male,White,"",Yes,18-34,25-35K,Hispanic,0,1.6506825627922228
778,C2061559380,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
779,C2061574823,Complete,Male,White,"",Yes,18-34,0-25K,Hispanic,1,2.6422263546948095
780,C2061581250,Complete,Male,White,"",No,55+,100-150K,White,4,
781,C2061597994,Complete,Male,Black/African-American,"",No,55+,25-35K,Not white or Hispanic,1,0.5926592404369001
782,C2061828915,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
783,C2061829799,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
784,C2061837318,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
785,C2061859978,Complete,Male,Other,doberman,Yes,35-54,75-100K,Hispanic,0,2.5472333094882087
786,C2061858607,Partial,,,"",,,,,0,1
787,1056716859,Complete,Male,Asian,"",No,55+,100-150K,Not white or Hispanic,4,
788,C2061865216,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
789,C2061879764,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
790,1189729074,Complete,Female,White,"",Yes,35-54,100-150K,Hispanic,0,1.7274020546946702
791,C2061916379,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
792,C2061913834,Complete,Male,White,"",No,55+,75-100K,White,1,0.8496255323655689
793,C2061923612,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
794,C2061925430,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
795,C2061934210,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
796,C2061954732,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
797,C2061953197,Complete,Male,White,"",Yes,35-54,75-100K,Hispanic,0,2.5472333094882087
798,C2061966654,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
799,C2061972523,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
800,C2062094928,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
801,C2062120381,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
802,C2062142703,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
803,C2062144341,Complete,Female,Other,Hispanic,Yes,35-54,75-100K,Hispanic,3,1.7373125586821963
804,C2062157825,Partial,,,"",,,,,0,1
805,C2062160222,Complete,Female,White,"",No,55+,100-150K,White,1,0.5761721491559079
806,C2062157825,Partial,,,"",,,,,0,1
807,C2062174028,Complete,Female,White,"",No,18-34,25-35K,White,1,0.6340081763232666
808,C2062178341,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
809,C2062176920,Complete,Male,White,"",No,18-34,0-25K,White,3,1.4879628261478124
810,C2062191974,Complete,Male,American Indian/Alaska Native,"",No,35-54,35-50K,Not white or Hispanic,7,
811,C2062205076,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
812,C2062207499,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
813,C2062217522,Complete,Male,White,"",No,35-54,25-35K,White,3,0.8796072786421404
814,C2062169491,Complete,Female,White,"",No,35-54,75-100K,White,1,0.9783630006284733
815,C2062222336,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
816,C2062226750,Complete,Female,American Indian/Alaska Native,"",No,35-54,150K+,Not white or Hispanic,3,1.5281949585328893
817,C2062263522,Complete,Male,White,"",No,55+,100-150K,White,2,0.844778841317184
818,C2062266063,Partial,,,"",,,,,0,1
819,C2062273858,Complete,Female,White,"",No,35-54,50-75K,White,1,0.8523734581948778
820,C2062277117,Partial,,,"",,,,,0,1
822,C2062281680,Complete,Male,Black/African-American,"",No,35-54,75-100K,Not white or Hispanic,3,1.6318125301322073
823,C2062281372,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
824,C2062282803,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
825,C2062287525,Partial,,,"",,,,,0,1
826,C2062293730,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
827,C2062296103,Complete,Male,White,"",No,18-34,100-150K,White,0,1.5073116980373953
828,C2062307059,Complete,Female,Other,Hispanic,Yes,18-34,35-50K,Hispanic,0,1.6675604406298343
829,C2062311309,Complete,Female,White,"",No,35-54,35-50K,White,1,0.8886010758316393
830,C2062321067,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
831,C2062324006,Complete,Female,White,"",No,35-54,50-75K,White,1,0.8523734581948778
832,C2062325793,Complete,Male,White,"",No,35-54,100-150K,White,0,1.426284817494085
833,C2062334930,Complete,Male,Asian,"",No,35-54,100-150K,Not white or Hispanic,0,1.622503851330601
834,C2062335392,Complete,Female,White,"",Yes,18-34,0-25K,Hispanic,0,1.8021015239529314
835,C2062334550,Complete,Female,White,"",No,55+,25-35K,White,3,0.3553324062152285
836,C2062336135,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
837,C2062338403,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
838,C2062340586,Complete,Male,White,"",No,35-54,150K+,White,0,1.9696544958050244
839,C2062343153,Partial,,,"",,,,,0,1
840,C2062345878,Disqualified,Female,White,"",Yes,18-34,25-35K,Hispanic,0,1.1258299489310741
841,C2062345232,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
842,C2062340848,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
843,C2062352809,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2497429170054246
844,C2062356692,Partial,,,"",,,,,0,1
845,C2062366338,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
846,C2062367744,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
847,C2062367999,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
848,C2062373890,Complete,Male,White,"",Yes,18-34,0-25K,Hispanic,3,2.6422263546948095
849,1003270801,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
850,C2062381058,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
851,C2062381708,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
852,C2062386060,Complete,Female,White,"",No,35-54,50-75K,White,1,0.8523734581948778
853,C2062386919,Partial,,,"",,,,,0,1
854,C2062390933,Complete,Male,Other,Black and White,No,35-54,25-35K,Not white or Hispanic,0,1.000617954948692
855,C2062398034,Complete,Male,White,"",No,55+,100-150K,White,1,0.844778841317184
856,C2062398680,Complete,Male,White,"",No,18-34,25-35K,White,1,0.9295775461633098
857,C2062425828,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
858,C2062426160,Partial,,,"",,,,,0,1
859,C2062427901,Complete,Male,Black/African-American,"",No,18-34,75-100K,Not white or Hispanic,0,1.724515388163327
860,C2062427329,Complete,Female,White,"",No,35-54,0-25K,White,0,0.960294639957749
861,C2062432990,Complete,Female,White,"",No,55+,0-25K,White,2,0.5687760139604612
862,C2062434420,Partial,,,"",,,,,0,1
863,C2062452417,Complete,Female,White,"",No,35-54,150K+,White,0,1.3433812596123942
864,C2062468658,Complete,Female,White,"",Yes,55+,25-35K,Hispanic,0,0.6309758764670461
865,1164794798,Complete,Female,White,"",No,18-34,35-50K,White,0,0.9390822787014618
866,C2062562151,Partial,,,"",,,,,0,1
867,C2062578384,Complete,Male,White,"",No,35-54,0-25K,White,1,1.407976061416836
868,C2062588702,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
869,C2062623519,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
870,C2062641914,Complete,Female,White,"",No,35-54,50-75K,White,3,0.8523734581948778
871,C2062667609,Complete,Male,White,"",No,55+,0-25K,White,3,0.8339346890446587
872,C2062678377,Complete,Female,Asian,"",No,35-54,25-35K,Not white or Hispanic,0,0.6824605084661585
873,C2062692223,Complete,Male,White,"",No,55+,50-75K,White,1,0.7402142688632938
874,C2062717701,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
875,C2062728676,Complete,Female,White,"",No,55+,25-35K,White,4,
876,C2062732772,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
877,C2062775320,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
878,C2062802800,Partial,,,"",,,,,0,1
879,C2062860466,Complete,Male,White,"",No,55+,75-100K,White,2,0.8496255323655689
880,C2062866170,Complete,Male,White,"",No,35-54,50-75K,White,2,1.2497429170054246
881,C2062914867,Complete,Male,White,"",No,35-54,100-150K,White,0,1.426284817494085
882,C2062935743,Complete,Male,White,"",No,55+,0-25K,White,1,0.8339346890446587
883,C2062946311,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2497429170054246
884,C2062947984,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
885,C2062951541,Complete,Male,White,"",No,55+,150K+,White,7,
886,C2062967223,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
887,C2063063757,Complete,Male,White,"",No,55+,75-100K,White,5,
888,C2063094654,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
889,C2063118082,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
890,C2063118857,Complete,Male,Asian,"",No,35-54,150K+,Not white or Hispanic,0,2.240626813127761
891,C2063165909,Complete,Female,Other,latina,Yes,18-34,25-35K,Hispanic,0,1.1258299489310741
892,C2063290359,Complete,Male,White,"",No,35-54,35-50K,White,0,1.3028595504555174
893,1186849456,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
894,1187417571,Complete,Female,Other,"White, Am. Indian, Mexican",Yes,55+,0-25K,Hispanic,4,
895,1189867415,Complete,Female,White,"",No,18-34,0-25K,White,0,1.0148487361129228
896,C2063603563,Complete,Male,Other,Hispanic,Yes,35-54,0-25K,Hispanic,3,2.50019112768171
897,C2063676235,Complete,Male,White,"",No,35-54,0-25K,White,1,1.407976061416836
898,C2063830030,Complete,Male,Black/African-American,"",Yes,18-34,35-50K,Hispanic,1,2.444963330708397
899,C2063951511,Complete,Male,White,"",No,35-54,50-75K,White,4,
900,C2063959293,Complete,Male,White,"",No,35-54,25-35K,White,3,0.8796072786421404
901,C2063995924,Complete,Male,Other,human,No,35-54,100-150K,Not white or Hispanic,3,1.622503851330601
902,1187417571,Complete,Female,Other,"White, Am. Indian, Mexican",Yes,55+,0-25K,Hispanic,4,
903,1179281706,Complete,Male,White,"",No,55+,0-25K,White,1,0.8339346890446587
904,C2064116703,Partial,,,"",,,,,0,1
905,C2064243052,Partial,,,"",,,,,0,1
906,1101025426,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
907,1100826941,Complete,Female,White,"",No,55+,0-25K,White,1,0.5687760139604612
908,1013938409,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
909,1189847862,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
910,C2064285436,Partial,,,"",,,,,0,1
911,C2064748963,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
912,C2064771751,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
913,C2064822866,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
914,C2064830501,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
915,C2064841906,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
916,C2064851336,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
917,C2064875096,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
918,C2064893162,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
919,C2064917282,Complete,Male,White,"",No,55+,25-35K,White,4,
920,C2064934877,Complete,Male,White,"",No,55+,50-75K,White,2,0.7402142688632938
921,C2064954728,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
922,C2064958922,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
923,C2064980120,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
924,C2064983893,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
925,C2064951045,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
926,C2064994656,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
927,C2065013711,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
928,C2065026498,Complete,Male,White,"",No,35-54,35-50K,White,1,1.3028595504555174
929,C2065034405,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
930,C2065058745,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
931,C2065082739,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
932,C2065084014,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
933,C2065106075,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
934,C2065111883,Complete,Male,White,"",No,55+,25-35K,White,0,0.5209854361143753
935,C2065145704,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
936,C2065147272,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
937,C2065150512,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
938,C2065168849,Complete,Female,White,"",No,35-54,150K+,White,4,
939,C2065175284,Partial,,,"",,,,,0,1
940,C2065190523,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
941,C2065193149,Complete,Male,Asian,"",No,35-54,35-50K,Not white or Hispanic,0,1.4820985348991815
942,C2065199554,Complete,Male,White,"",No,55+,50-75K,White,3,0.7402142688632938
943,C2065215569,Complete,Male,White,"",No,55+,50-75K,White,3,0.7402142688632938
944,1101263914,Complete,Male,White,"",No,35-54,100-150K,White,4,
945,1101263914,Complete,Male,White,"",No,35-54,100-150K,White,4,
946,C2065233173,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
947,1168235747,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
948,C2065284476,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
949,C2065462435,Partial,,,"",,,,,0,1
950,C2065516645,Complete,Male,Other,Native American,No,35-54,0-25K,Not white or Hispanic,0,1.6016762950921482
951,C2065561387,Complete,Male,White,"",No,55+,0-25K,White,0,0.8339346890446587
952,C2065563906,Complete,Male,White,"",No,55+,35-50K,White,0,0.7716748912510978
953,C2065587306,Complete,Male,White,"",Yes,35-54,100-150K,Hispanic,3,2.53270261048147
954,C2065632640,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
955,C2065643661,Complete,Male,White,"",No,55+,75-100K,White,3,0.8496255323655689
956,C2065661894,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
957,1171621212,Complete,Female,White,"",No,55+,35-50K,White,4,
958,C2065724070,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
959,C2065741038,Complete,Male,Black/African-American,"",No,55+,0-25K,Not white or Hispanic,2,0.9486620260814461
960,C2065773452,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
961,C2065809069,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
962,C2065820049,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
963,C2065829020,Complete,Female,Black/African-American,"",No,18-34,25-35K,Not white or Hispanic,0,0.7212309177257686
964,1179357025,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
965,C2065841083,Complete,Male,White,"",No,55+,100-150K,White,0,0.844778841317184
966,C2065873876,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
967,1002434509,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
968,C2065979115,Partial,,,"",,,,,0,1
969,C2065980915,Complete,Male,White,"",No,35-54,0-25K,White,5,
970,C2066060784,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
971,C2066119625,Complete,Male,White,"",No,55+,25-35K,White,0,0.5209854361143753
972,C2066161168,Complete,Male,White,"",No,55+,75-100K,White,0,0.8496255323655689
973,C2066160804,Complete,Male,White,"",No,55+,75-100K,White,1,0.8496255323655689
974,C2066188294,Complete,Male,White,"",No,55+,50-75K,White,1,0.7402142688632938
975,C2066189337,Complete,Male,White,"",No,18-34,0-25K,White,0,1.4879628261478124
976,C2066214783,Complete,Male,White,"",No,55+,50-75K,White,4,
977,C2066216924,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
978,C2066235959,Complete,Male,White,"",No,55+,100-150K,White,1,0.844778841317184
979,C2066236208,Complete,Male,White,"",No,35-54,100-150K,White,3,1.426284817494085
980,C2066250938,Complete,Male,White,"",No,55+,50-75K,White,2,0.7402142688632938
981,C2066269703,Complete,Male,White,"",No,35-54,35-50K,White,3,1.3028595504555174
982,1146996422,Complete,Female,White,"",Yes,35-54,50-75K,Hispanic,1,1.5135886298419754
983,C2066364039,Complete,Male,White,"",No,18-34,50-75K,White,3,1.3207404967342493
984,"",Complete,Male,White,"",No,18-34,50-75K,White,4,
985,C2066370274,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
986,C2066387016,Complete,Female,White,"",No,35-54,100-150K,White,0,0.9727819263591836
987,C2066405909,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9295775461633098
988,C2066415145,Complete,Female,White,"",No,35-54,0-25K,White,0,0.960294639957749
990,C2066492540,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
991,C2066515289,Complete,Female,White,"",No,35-54,75-100K,White,0,0.9783630006284733
992,1036275712,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
993,C2066577189,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
994,1189148855,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
995,1187417571,Complete,Female,Other,Mixed race,Yes,55+,0-25K,Hispanic,4,
996,1184922827,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
997,1143854387,Complete,Male,White,"",No,18-34,0-25K,White,7,
998,C2066816121,Complete,Male,Asian,"",No,18-34,75-100K,Not white or Hispanic,0,1.724515388163327
999,C2066855587,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1000,C2066906295,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1001,C2066919131,Complete,Male,White,"",No,35-54,75-100K,White,4,
1002,1172508970,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1003,C2067020035,Complete,Female,White,"",No,55+,100-150K,White,3,0.5761721491559079
1004,C2067113698,Partial,,,"",,,,,0,1
1005,C2067112988,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1006,C2067113364,Complete,Female,White,"",No,55+,75-100K,White,3,0.5794777816612017
1007,C2067117513,Complete,Female,Black/African-American,"",No,55+,100-150K,Not white or Hispanic,3,0.6554381842732936
1008,C2067118426,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1009,C2067120243,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1010,C2067126669,Complete,Male,White,"",No,35-54,50-75K,White,0,1.2497429170054246
1011,C2067127481,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1012,C2067113883,Complete,Female,White,"",Yes,18-34,50-75K,Hispanic,3,1.5995752179326999
1013,C2067132082,Complete,Female,White,"",No,55+,35-50K,White,3,0.5263124013008501
1014,C2067132380,Complete,Female,White,"",No,35-54,35-50K,White,3,0.8886010758316393
1015,C2067134003,Complete,Female,White,"",No,35-54,35-50K,White,0,0.8886010758316393
1016,C2067139754,Complete,Female,Asian,"",No,55+,50-75K,Not white or Hispanic,3,0.5743097159020576
1017,C2067139781,Partial,,,"",,,,,0,1
1018,C2067140581,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1019,C2067136009,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1020,C2067142284,Complete,Female,White,"",No,55+,50-75K,White,3,0.5048550286390296
1021,C2067143113,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1022,C2067145118,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1023,C2067144879,Complete,Female,White,"",Yes,18-34,50-75K,Hispanic,0,1.5995752179326999
1024,C2067153579,Complete,Female,Asian,"",No,35-54,75-100K,Not white or Hispanic,4,
1025,C2067155513,Complete,Female,White,"",No,35-54,25-35K,White,0,0.599926503081218
1026,C2067156720,Partial,,,"",,,,,0,1
1027,C2067157585,Partial,,,"",,,,,0,1
1028,C2067159659,Complete,Male,White,"",No,18-34,25-35K,White,0,0.9295775461633098
1029,C2067153579,Complete,Female,Asian,"",No,35-54,75-100K,Not white or Hispanic,4,
1030,C2067159333,Complete,Female,Black/African-American,"",No,55+,35-50K,Not white or Hispanic,2,0.5987190550159709
1031,C2067161024,Complete,Male,White,"",No,35-54,75-100K,White,0,1.4344677424435512
1032,C2067163159,Complete,Female,White,"",No,18-34,75-100K,White,1,1.033943555793603
1033,C2067163628,Complete,Female,White,"",No,55+,150K+,White,1,0.7956756252488698
1034,C2067167652,Partial,,,"",,,,,0,1
1035,C2067116980,Partial,,,"",,,,,0,1
1036,C2067172085,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1037,C2067185653,Complete,Male,White,"",No,35-54,25-35K,White,0,0.8796072786421404
1038,C2067139864,Complete,Female,White,"",No,55+,0-25K,White,3,0.5687760139604612
1039,C2067190195,Complete,Female,White,"",No,35-54,50-75K,White,0,0.8523734581948778
1040,C2067238304,Partial,,,"",,,,,0,1
1041,C2067278774,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1042,C2061078027,Complete,Female,White,"",No,55+,75-100K,White,4,
1043,C2067310251,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1045,C2067339504,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1046,C2067350473,Complete,Female,White,"",No,55+,0-25K,White,0,0.5687760139604612
1047,1005710655,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1048,C2067372493,Disqualified,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1049,C2067374038,Complete,Female,White,"",No,55+,50-75K,White,4,
1050,C2067374038,Complete,Female,White,"",No,55+,50-75K,White,4,
1051,C2067379963,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1052,C2067396042,Complete,Male,White,"",No,35-54,0-25K,White,0,1.407976061416836
1053,1032371186,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1054,C2067422134,Complete,Female,American Indian/Alaska Native,"",Yes,35-54,50-75K,Hispanic,0,1.5135886298419754
1055,C2067432236,Complete,Female,Other,Hispanic,Yes,18-34,0-25K,Hispanic,0,1.8021015239529314
1056,C2067438466,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1057,C2067443275,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1058,C2067450383,Complete,Male,White,"",No,35-54,50-75K,White,3,1.2497429170054246
1059,C2067452409,Partial,,,"",,,,,0,1
1060,C2067456569,Complete,Female,White,"",No,55+,0-25K,White,6,
1061,C2067457471,Complete,Female,White,"",No,18-34,50-75K,White,0,0.9007965792491909
1062,C2067458547,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1063,C2067467767,Complete,Female,White,"",No,55+,150K+,White,0,0.7956756252488698
1064,C2067468831,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1065,C2067472697,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
1066,C2067475451,Complete,Male,White,"",No,55+,100-150K,White,2,0.844778841317184
1067,C2067480186,Complete,Male,Other,Hispanic,Yes,18-34,50-75K,Hispanic,2,2.345283959289774
1068,C2067480810,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1069,C2067481071,Partial,,,"",,,,,0,1
1070,C2067485191,Complete,Female,White,"",Yes,55+,35-50K,Hispanic,0,0.9345908870049091
1071,C2067486123,Complete,Female,White,"",No,55+,25-35K,White,0,0.3553324062152285
1072,C2067487200,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1073,C2067487920,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1074,C2067488416,Complete,Female,White,"",No,35-54,150K+,White,4,
1075,C2067488647,Complete,Female,White,"",No,55+,35-50K,White,1,0.5263124013008501
1076,C2067493923,Complete,Male,White,"",No,18-34,35-50K,White,0,1.376874672726078
1077,C2067497685,Complete,Female,White,"",No,55+,35-50K,White,0,0.5263124013008501
1078,C2067507476,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1080,C2067509806,Complete,Female,White,"",No,55+,100-150K,White,0,0.5761721491559079
1081,C2067510466,Complete,Female,White,"",No,55+,75-100K,White,0,0.5794777816612017
1082,C2067513314,Complete,Male,White,"",No,55+,50-75K,White,0,0.7402142688632938
1083,C2067513932,Partial,,,"",,,,,0,1
1084,C2067513982,Complete,Male,White,"",No,55+,150K+,White,3,1.1666130231160865
1085,C2067513355,Complete,Female,White,"",No,55+,75-100K,White,3,0.5794777816612017
1086,C2067514054,Complete,Female,White,"",No,55+,50-75K,White,0,0.5048550286390296
1087,"",Complete,Female,White,"",No,55+,0-25K,White,4,
1088,C2067516133,Complete,Female,Black/African-American,"",No,55+,50-75K,Not white or Hispanic,0,0.5743097159020576
1089,C2067518200,Complete,Male,White,"",No,55+,150K+,White,0,1.1666130231160865
1090,C2067523360,Complete,Female,White,"",No,18-34,75-100K,White,3,1.033943555793603
1091,C2067529207,Complete,Female,White,"",Yes,18-34,50-75K,Hispanic,0,1.5995752179326999
1092,C2067530664,Complete,Female,White,"",No,18-34,100-150K,White,0,1.0280454221035191
1093,C2067532303,Complete,Female,White,"",No,18-34,25-35K,White,3,0.6340081763232666
